nct_id,snapshot_months,start_year,label,duration_days,phase_num,sponsor_num,is_industry,log_planned_enrollment,n_arms,n_countries,is_multinational,n_primary_outcomes,log_n_eligibility_chars,has_drug,has_device,has_biological,n_sites,n_status_changes,had_suspension,n_amendments,enrollment_velocity,enrollment_still_anticipated,status_is_recruiting,status_is_active_not_rec,status_is_suspended,status_is_not_yet_rec,elapsed_days
NCT00006011,3,2000,0,3530.0,3,4,0,6.492239835020471,2,1,0,1,7.330405211844402,1,0,1,1,0,0,0,7.241758241758242,0,0,0,0,0,91
NCT00006011,6,2000,0,3530.0,3,4,0,6.492239835020471,2,1,0,1,7.330405211844402,1,0,1,1,0,0,0,3.620879120879121,0,0,0,0,0,182
NCT00006011,12,2000,0,3530.0,3,4,0,6.492239835020471,2,1,0,1,7.330405211844402,1,0,1,1,0,0,0,1.8104395604395604,0,0,0,0,0,364
NCT00310011,3,1998,0,4079.0,2,4,0,4.276666119016055,0,1,0,5,7.471363088187097,1,0,0,3,0,0,0,0.7802197802197802,0,0,0,0,0,91
NCT00310011,6,1998,0,4079.0,2,4,0,4.276666119016055,0,1,0,5,7.471363088187097,1,0,0,3,0,0,0,0.3901098901098901,0,0,0,0,0,182
NCT00310011,12,1998,0,4079.0,2,4,0,4.276666119016055,0,1,0,5,7.471363088187097,1,0,0,3,0,0,0,0.19505494505494506,0,0,0,0,0,364
NCT01066234,3,2017,0,1183.0,2,4,0,2.8903717578961645,2,1,0,1,7.270312886079025,1,0,0,1,0,0,0,0.18681318681318682,0,0,0,0,0,91
NCT01066234,6,2017,0,1183.0,2,4,0,2.8903717578961645,2,1,0,1,7.270312886079025,1,0,0,1,0,0,0,0.09340659340659341,0,0,0,0,0,182
NCT01066234,12,2017,0,1183.0,2,4,0,2.8903717578961645,2,1,0,1,7.270312886079025,1,0,0,1,0,0,0,0.046703296703296704,0,0,0,0,0,364
NCT04849364,3,2021,1,1196.0,2,4,0,3.970291913552122,3,1,0,1,9.19593714166544,1,0,0,13,0,0,0,0.5714285714285714,0,0,0,0,0,91
NCT04849364,6,2021,1,1196.0,2,4,0,3.970291913552122,3,1,0,1,9.19593714166544,1,0,0,13,0,0,0,0.2857142857142857,0,0,0,0,0,182
NCT04849364,12,2021,1,1196.0,2,4,0,3.970291913552122,3,1,0,1,9.19593714166544,1,0,0,13,0,0,0,0.14285714285714285,0,0,0,0,0,364
NCT01835587,3,2013,0,1309.0,1,0,1,3.4657359027997265,1,2,1,2,7.768956044538332,1,0,0,5,0,0,0,0.34065934065934067,0,0,0,0,0,91
NCT01835587,6,2013,0,1309.0,1,0,1,3.4657359027997265,1,2,1,2,7.768956044538332,1,0,0,5,0,0,0,0.17032967032967034,0,0,0,0,0,182
NCT01835587,12,2013,0,1309.0,1,0,1,3.4657359027997265,1,2,1,2,7.768956044538332,1,0,0,5,0,0,0,0.08516483516483517,0,0,0,0,0,364
NCT01282216,3,2011,1,1736.0,2,4,0,4.795790545596741,3,1,0,1,7.5310163320779155,0,0,1,1,0,0,0,1.3186813186813187,0,0,0,0,0,91
NCT01282216,6,2011,1,1736.0,2,4,0,4.795790545596741,3,1,0,1,7.5310163320779155,0,0,1,1,0,0,0,0.6593406593406593,0,0,0,0,0,182
NCT01282216,12,2011,1,1736.0,2,4,0,4.795790545596741,3,1,0,1,7.5310163320779155,0,0,1,1,0,0,0,0.32967032967032966,0,0,0,0,0,364
NCT00125606,3,2004,1,2464.0,3,4,0,3.4339872044851463,2,1,0,1,6.53813982376767,0,0,0,1,0,0,0,0.32967032967032966,0,0,0,0,0,91
NCT00125606,6,2004,1,2464.0,3,4,0,3.4339872044851463,2,1,0,1,6.53813982376767,0,0,0,1,0,0,0,0.16483516483516483,0,0,0,0,0,182
NCT00125606,12,2004,1,2464.0,3,4,0,3.4339872044851463,2,1,0,1,6.53813982376767,0,0,0,1,0,0,0,0.08241758241758242,0,0,0,0,0,364
NCT01024504,3,2006,0,1461.0,2,4,0,3.8501476017100584,1,1,0,1,7.108244139731541,1,0,0,6,0,0,0,0.5054945054945055,0,0,0,0,0,91
NCT01024504,6,2006,0,1461.0,2,4,0,3.8501476017100584,1,1,0,1,7.108244139731541,1,0,0,6,0,0,0,0.25274725274725274,0,0,0,0,0,182
NCT01024504,12,2006,0,1461.0,2,4,0,3.8501476017100584,1,1,0,1,7.108244139731541,1,0,0,6,0,0,0,0.12637362637362637,0,0,0,0,0,364
NCT01640847,3,2012,1,365.0,2,0,1,0.0,2,0,0,1,6.652863029353347,1,0,0,0,0,0,0,0.0,0,0,0,0,0,91
NCT01640847,6,2012,1,365.0,2,0,1,0.0,2,0,0,1,6.652863029353347,1,0,0,0,0,0,0,0.0,0,0,0,0,0,182
NCT01640847,12,2012,1,365.0,2,0,1,0.0,2,0,0,1,6.652863029353347,1,0,0,0,0,0,0,0.0,0,0,0,0,0,364
NCT01685138,3,2012,0,1859.0,2,0,1,4.8283137373023015,1,18,1,1,7.38770923908104,1,0,0,51,0,0,0,1.3626373626373627,0,0,0,0,0,91
NCT01685138,6,2012,0,1859.0,2,0,1,4.8283137373023015,1,18,1,1,7.38770923908104,1,0,0,51,0,0,0,0.6813186813186813,0,0,0,0,0,182
NCT01685138,12,2012,0,1859.0,2,0,1,4.8283137373023015,1,18,1,1,7.38770923908104,1,0,0,51,0,0,0,0.34065934065934067,0,0,0,0,0,364
NCT00533078,3,2007,0,761.0,2,4,0,2.70805020110221,1,1,0,1,7.030857476116121,0,0,0,1,0,0,0,0.15384615384615385,0,0,0,0,0,91
NCT00533078,6,2007,0,761.0,2,4,0,2.70805020110221,1,1,0,1,7.030857476116121,0,0,0,1,0,0,0,0.07692307692307693,0,0,0,0,0,182
NCT00533078,12,2007,0,761.0,2,4,0,2.70805020110221,1,1,0,1,7.030857476116121,0,0,0,1,0,0,0,0.038461538461538464,0,0,0,0,0,364
NCT00027885,3,2001,0,3195.0,2,4,0,3.912023005428146,2,1,0,1,8.13739583005665,1,0,1,5,0,0,0,0.5384615384615384,0,0,0,0,0,91
NCT00027885,6,2001,0,3195.0,2,4,0,3.912023005428146,2,1,0,1,8.13739583005665,1,0,1,5,0,0,0,0.2692307692307692,0,0,0,0,0,182
NCT00027885,12,2001,0,3195.0,2,4,0,3.912023005428146,2,1,0,1,8.13739583005665,1,0,1,5,0,0,0,0.1346153846153846,0,0,0,0,0,364
NCT00193141,3,1999,0,2830.0,2,4,0,5.303304908059076,0,0,0,1,7.150701457592526,1,0,0,0,0,0,0,2.197802197802198,0,0,0,0,0,91
NCT00193141,6,1999,0,2830.0,2,4,0,5.303304908059076,0,0,0,1,7.150701457592526,1,0,0,0,0,0,0,1.098901098901099,0,0,0,0,0,182
NCT00193141,12,1999,0,2830.0,2,4,0,5.303304908059076,0,0,0,1,7.150701457592526,1,0,0,0,0,0,0,0.5494505494505495,0,0,0,0,0,364
NCT05022394,3,2021,1,,1,4,0,0.0,1,0,0,2,9.301277366968284,1,0,1,0,0,0,0,0.0,0,0,0,0,0,91
NCT05022394,6,2021,1,,1,4,0,0.0,1,0,0,2,9.301277366968284,1,0,1,0,0,0,0,0.0,0,0,0,0,0,182
NCT05022394,12,2021,1,,1,4,0,0.0,1,0,0,2,9.301277366968284,1,0,1,0,0,0,0,0.0,0,0,0,0,0,364
NCT02846766,3,2018,1,1066.0,2,4,0,0.0,1,1,0,1,8.258940462988459,1,0,0,2,0,0,0,0.0,0,0,0,0,0,91
NCT02846766,6,2018,1,1066.0,2,4,0,0.0,1,1,0,1,8.258940462988459,1,0,0,2,0,0,0,0.0,0,0,0,0,0,182
NCT02846766,12,2018,1,1066.0,2,4,0,0.0,1,1,0,1,8.258940462988459,1,0,0,2,0,0,0,0.0,0,0,0,0,0,364
NCT02082522,3,2014,1,792.0,3,0,1,3.367295829986474,2,5,1,1,7.4342573821331355,1,0,0,31,0,0,0,0.3076923076923077,0,0,0,0,0,91
NCT02082522,6,2014,1,792.0,3,0,1,3.367295829986474,2,5,1,1,7.4342573821331355,1,0,0,31,0,0,0,0.15384615384615385,0,0,0,0,0,182
NCT02082522,12,2014,1,792.0,3,0,1,3.367295829986474,2,5,1,1,7.4342573821331355,1,0,0,31,0,0,0,0.07692307692307693,0,0,0,0,0,364
NCT00207831,3,2004,1,1310.0,3,4,0,5.393627546352362,2,1,0,1,7.094234845924755,1,0,0,27,0,0,0,2.4065934065934065,0,0,0,0,0,91
NCT00207831,6,2004,1,1310.0,3,4,0,5.393627546352362,2,1,0,1,7.094234845924755,1,0,0,27,0,0,0,1.2032967032967032,0,0,0,0,0,182
NCT00207831,12,2004,1,1310.0,3,4,0,5.393627546352362,2,1,0,1,7.094234845924755,1,0,0,27,0,0,0,0.6016483516483516,0,0,0,0,0,364
NCT00606502,3,2008,0,905.0,2,0,1,5.308267697401205,2,6,1,1,8.012680929706839,1,0,0,47,0,0,0,2.208791208791209,0,0,0,0,0,91
NCT00606502,6,2008,0,905.0,2,0,1,5.308267697401205,2,6,1,1,8.012680929706839,1,0,0,47,0,0,0,1.1043956043956045,0,0,0,0,0,182
NCT00606502,12,2008,0,905.0,2,0,1,5.308267697401205,2,6,1,1,8.012680929706839,1,0,0,47,0,0,0,0.5521978021978022,0,0,0,0,0,364
NCT01563302,3,2012,0,1486.0,1,0,1,4.174387269895637,1,1,0,2,6.716594773520978,1,0,0,9,0,0,0,0.7032967032967034,0,0,0,0,0,91
NCT01563302,6,2012,0,1486.0,1,0,1,4.174387269895637,1,1,0,2,6.716594773520978,1,0,0,9,0,0,0,0.3516483516483517,0,0,0,0,0,182
NCT01563302,12,2012,0,1486.0,1,0,1,4.174387269895637,1,1,0,2,6.716594773520978,1,0,0,9,0,0,0,0.17582417582417584,0,0,0,0,0,364
NCT03193437,3,2018,1,1399.0,2,4,0,2.1972245773362196,1,1,0,1,7.8399193600125825,1,0,0,2,0,0,0,0.08791208791208792,0,0,0,0,0,91
NCT03193437,6,2018,1,1399.0,2,4,0,2.1972245773362196,1,1,0,1,7.8399193600125825,1,0,0,2,0,0,0,0.04395604395604396,0,0,0,0,0,182
NCT03193437,12,2018,1,1399.0,2,4,0,2.1972245773362196,1,1,0,1,7.8399193600125825,1,0,0,2,0,0,0,0.02197802197802198,0,0,0,0,0,364
NCT00093145,3,2004,0,1583.0,2,0,1,3.4965075614664802,1,1,0,1,7.534762657037537,1,0,0,14,0,0,0,0.3516483516483517,0,0,0,0,0,91
NCT00093145,6,2004,0,1583.0,2,0,1,3.4965075614664802,1,1,0,1,7.534762657037537,1,0,0,14,0,0,0,0.17582417582417584,0,0,0,0,0,182
NCT00093145,12,2004,0,1583.0,2,0,1,3.4965075614664802,1,1,0,1,7.534762657037537,1,0,0,14,0,0,0,0.08791208791208792,0,0,0,0,0,364
NCT00559845,3,2008,0,2707.0,2,0,1,4.04305126783455,1,1,0,1,6.4457198193855785,1,0,1,8,0,0,0,0.6153846153846154,0,0,0,0,0,91
NCT00559845,6,2008,0,2707.0,2,0,1,4.04305126783455,1,1,0,1,6.4457198193855785,1,0,1,8,0,0,0,0.3076923076923077,0,0,0,0,0,182
NCT00559845,12,2008,0,2707.0,2,0,1,4.04305126783455,1,1,0,1,6.4457198193855785,1,0,1,8,0,0,0,0.15384615384615385,0,0,0,0,0,364
NCT00077545,3,2004,0,1155.0,2,1,0,3.6888794541139363,1,1,0,2,7.4949862339505335,1,0,0,1,0,0,0,0.42857142857142855,0,0,0,0,0,91
NCT00077545,6,2004,0,1155.0,2,1,0,3.6888794541139363,1,1,0,2,7.4949862339505335,1,0,0,1,0,0,0,0.21428571428571427,0,0,0,0,0,182
NCT00077545,12,2004,0,1155.0,2,1,0,3.6888794541139363,1,1,0,2,7.4949862339505335,1,0,0,1,0,0,0,0.10714285714285714,0,0,0,0,0,364
NCT02581839,3,2015,0,1689.0,2,4,0,2.302585092994046,1,1,0,1,7.848153086199526,1,1,0,2,0,0,0,0.0989010989010989,0,0,0,0,0,91
NCT02581839,6,2015,0,1689.0,2,4,0,2.302585092994046,1,1,0,1,7.848153086199526,1,1,0,2,0,0,0,0.04945054945054945,0,0,0,0,0,182
NCT02581839,12,2015,0,1689.0,2,4,0,2.302585092994046,1,1,0,1,7.848153086199526,1,1,0,2,0,0,0,0.024725274725274724,0,0,0,0,0,364
NCT02433639,3,2015,0,914.0,2,4,0,3.2188758248682006,1,1,0,1,7.784889295655098,1,0,0,1,0,0,0,0.26373626373626374,0,0,0,0,0,91
NCT02433639,6,2015,0,914.0,2,4,0,3.2188758248682006,1,1,0,1,7.784889295655098,1,0,0,1,0,0,0,0.13186813186813187,0,0,0,0,0,182
NCT02433639,12,2015,0,914.0,2,4,0,3.2188758248682006,1,1,0,1,7.784889295655098,1,0,0,1,0,0,0,0.06593406593406594,0,0,0,0,0,364
NCT00061477,3,2002,0,1370.0,2,0,1,3.8918202981106265,0,1,0,1,6.4425401664681985,1,0,0,10,0,0,0,0.5274725274725275,0,0,0,0,0,91
NCT00061477,6,2002,0,1370.0,2,0,1,3.8918202981106265,0,1,0,1,6.4425401664681985,1,0,0,10,0,0,0,0.26373626373626374,0,0,0,0,0,182
NCT00061477,12,2002,0,1370.0,2,0,1,3.8918202981106265,0,1,0,1,6.4425401664681985,1,0,0,10,0,0,0,0.13186813186813187,0,0,0,0,0,364
NCT07092475,3,2025,1,,3,4,0,0.0,2,1,0,1,6.369900982828227,1,0,0,1,0,0,0,0.0,0,0,0,0,0,91
NCT07092475,6,2025,1,,3,4,0,0.0,2,1,0,1,6.369900982828227,1,0,0,1,0,0,0,0.0,0,0,0,0,0,182
NCT07092475,12,2025,1,,3,4,0,0.0,2,1,0,1,6.369900982828227,1,0,0,1,0,0,0,0.0,0,0,0,0,0,364
NCT04961801,3,2022,1,2863.0,1,4,0,0.0,1,0,0,3,8.51197962436335,1,0,0,0,0,0,0,0.0,0,0,0,0,0,91
NCT04961801,6,2022,1,2863.0,1,4,0,0.0,1,0,0,3,8.51197962436335,1,0,0,0,0,0,0,0.0,0,0,0,0,0,182
NCT04961801,12,2022,1,2863.0,1,4,0,0.0,1,0,0,3,8.51197962436335,1,0,0,0,0,0,0,0.0,0,0,0,0,0,364
NCT01285219,3,2006,0,1065.0,3,4,0,5.823045895483019,2,0,0,1,6.665683717782408,1,0,0,0,0,0,0,3.7032967032967035,0,0,0,0,0,91
NCT01285219,6,2006,0,1065.0,3,4,0,5.823045895483019,2,0,0,1,6.665683717782408,1,0,0,0,0,0,0,1.8516483516483517,0,0,0,0,0,182
NCT01285219,12,2006,0,1065.0,3,4,0,5.823045895483019,2,0,0,1,6.665683717782408,1,0,0,0,0,0,0,0.9258241758241759,0,0,0,0,0,364
NCT00286130,3,2005,0,822.0,2,4,0,5.017279836814924,2,13,1,1,6.952728644624869,1,0,0,27,0,0,0,1.6483516483516483,0,0,0,0,0,91
NCT00286130,6,2005,0,822.0,2,4,0,5.017279836814924,2,13,1,1,6.952728644624869,1,0,0,27,0,0,0,0.8241758241758241,0,0,0,0,0,182
NCT00286130,12,2005,0,822.0,2,4,0,5.017279836814924,2,13,1,1,6.952728644624869,1,0,0,27,0,0,0,0.41208791208791207,0,0,0,0,0,364
NCT02988843,3,2017,1,991.0,2,4,0,0.6931471805599453,1,1,0,1,8.59452453435256,1,0,0,1,0,0,0,0.01098901098901099,0,0,0,0,0,91
NCT02988843,6,2017,1,991.0,2,4,0,0.6931471805599453,1,1,0,1,8.59452453435256,1,0,0,1,0,0,0,0.005494505494505495,0,0,0,0,0,182
NCT02988843,12,2017,1,991.0,2,4,0,0.6931471805599453,1,1,0,1,8.59452453435256,1,0,0,1,0,0,0,0.0027472527472527475,0,0,0,0,0,364
NCT05415215,3,2022,0,1221.0,3,0,1,5.849324779946859,5,17,1,1,8.801017833540714,1,0,0,45,0,0,0,3.802197802197802,0,0,0,0,0,91
NCT05415215,6,2022,0,1221.0,3,0,1,5.849324779946859,5,17,1,1,8.801017833540714,1,0,0,45,0,0,0,1.901098901098901,0,0,0,0,0,182
NCT05415215,12,2022,0,1221.0,3,0,1,5.849324779946859,5,17,1,1,8.801017833540714,1,0,0,45,0,0,0,0.9505494505494505,0,0,0,0,0,364
NCT00992225,3,2009,0,577.0,2,0,1,3.784189633918261,1,1,0,1,6.502790045915623,1,0,0,5,0,0,0,0.4725274725274725,0,0,0,0,0,91
NCT00992225,6,2009,0,577.0,2,0,1,3.784189633918261,1,1,0,1,6.502790045915623,1,0,0,5,0,0,0,0.23626373626373626,0,0,0,0,0,182
NCT00992225,12,2009,0,577.0,2,0,1,3.784189633918261,1,1,0,1,6.502790045915623,1,0,0,5,0,0,0,0.11813186813186813,0,0,0,0,0,364
NCT00129740,3,2005,0,4762.0,2,4,0,5.003946305945459,1,1,0,1,8.398634855292102,1,0,0,1,0,0,0,1.6263736263736264,0,0,0,0,0,91
NCT00129740,6,2005,0,4762.0,2,4,0,5.003946305945459,1,1,0,1,8.398634855292102,1,0,0,1,0,0,0,0.8131868131868132,0,0,0,0,0,182
NCT00129740,12,2005,0,4762.0,2,4,0,5.003946305945459,1,1,0,1,8.398634855292102,1,0,0,1,0,0,0,0.4065934065934066,0,0,0,0,0,364
NCT00041340,3,2002,0,1522.0,2,1,0,3.6375861597263857,1,1,0,1,7.351158226430694,1,0,0,1,0,0,0,0.4065934065934066,0,0,0,0,0,91
NCT00041340,6,2002,0,1522.0,2,1,0,3.6375861597263857,1,1,0,1,7.351158226430694,1,0,0,1,0,0,0,0.2032967032967033,0,0,0,0,0,182
NCT00041340,12,2002,0,1522.0,2,1,0,3.6375861597263857,1,1,0,1,7.351158226430694,1,0,0,1,0,0,0,0.10164835164835165,0,0,0,0,0,364
NCT00051974,3,2002,0,640.0,2,0,1,5.049856007249537,0,1,0,0,8.236685322712457,1,0,0,20,0,0,0,1.7032967032967032,0,0,0,0,0,91
NCT00051974,6,2002,0,640.0,2,0,1,5.049856007249537,0,1,0,0,8.236685322712457,1,0,0,20,0,0,0,0.8516483516483516,0,0,0,0,0,182
NCT00051974,12,2002,0,640.0,2,0,1,5.049856007249537,0,1,0,0,8.236685322712457,1,0,0,20,0,0,0,0.4258241758241758,0,0,0,0,0,364
NCT00081874,3,2004,0,883.0,1,4,0,3.4011973816621555,1,1,0,1,7.7279755421055585,1,0,0,1,0,0,0,0.31868131868131866,0,0,0,0,0,91
NCT00081874,6,2004,0,883.0,1,4,0,3.4011973816621555,1,1,0,1,7.7279755421055585,1,0,0,1,0,0,0,0.15934065934065933,0,0,0,0,0,182
NCT00081874,12,2004,0,883.0,1,4,0,3.4011973816621555,1,1,0,1,7.7279755421055585,1,0,0,1,0,0,0,0.07967032967032966,0,0,0,0,0,364
NCT04856774,3,2021,0,1033.0,1,0,1,4.406719247264253,1,1,0,2,7.01211529430638,1,0,0,1,0,0,0,0.8901098901098901,0,0,0,0,0,91
NCT04856774,6,2021,0,1033.0,1,0,1,4.406719247264253,1,1,0,2,7.01211529430638,1,0,0,1,0,0,0,0.44505494505494503,0,0,0,0,0,182
NCT04856774,12,2021,0,1033.0,1,0,1,4.406719247264253,1,1,0,2,7.01211529430638,1,0,0,1,0,0,0,0.22252747252747251,0,0,0,0,0,364
NCT00002990,3,1997,0,2953.0,3,4,0,7.161622002939187,0,11,1,2,6.992096427415888,0,0,1,40,0,0,0,14.153846153846153,0,0,0,0,0,91
NCT00002990,6,1997,0,2953.0,3,4,0,7.161622002939187,0,11,1,2,6.992096427415888,0,0,1,40,0,0,0,7.076923076923077,0,0,0,0,0,182
NCT00002990,12,1997,0,2953.0,3,4,0,7.161622002939187,0,11,1,2,6.992096427415888,0,0,1,40,0,0,0,3.5384615384615383,0,0,0,0,0,364
NCT00416910,3,1999,1,2984.0,3,4,0,4.430816798843313,2,0,0,0,6.373319789577012,1,0,1,0,0,0,0,0.9120879120879121,0,0,0,0,0,91
NCT00416910,6,1999,1,2984.0,3,4,0,4.430816798843313,2,0,0,0,6.373319789577012,1,0,1,0,0,0,0,0.45604395604395603,0,0,0,0,0,182
NCT00416910,12,1999,1,2984.0,3,4,0,4.430816798843313,2,0,0,0,6.373319789577012,1,0,1,0,0,0,0,0.22802197802197802,0,0,0,0,0,364
NCT01334710,3,2011,1,275.0,2,4,0,1.3862943611198906,1,1,0,1,7.912423121473705,1,0,0,3,0,0,0,0.03296703296703297,0,0,0,0,0,91
NCT01334710,6,2011,1,275.0,2,4,0,1.3862943611198906,1,1,0,1,7.912423121473705,1,0,0,3,0,0,0,0.016483516483516484,0,0,0,0,0,182
NCT02632110,3,2016,0,195.0,2,0,1,4.927253685157205,10,1,0,1,7.363913501405819,1,1,0,8,0,0,0,1.5054945054945055,0,0,0,0,0,91
NCT02632110,6,2016,0,195.0,2,0,1,4.927253685157205,10,1,0,1,7.363913501405819,1,1,0,8,0,0,0,0.7527472527472527,0,0,0,0,0,182
NCT01304160,3,2010,0,2130.0,1,4,0,2.3978952727983707,1,1,0,1,6.779921907472252,0,0,0,1,0,0,0,0.10989010989010989,0,0,0,0,0,91
NCT01304160,6,2010,0,2130.0,1,4,0,2.3978952727983707,1,1,0,1,6.779921907472252,0,0,0,1,0,0,0,0.054945054945054944,0,0,0,0,0,182
NCT01304160,12,2010,0,2130.0,1,4,0,2.3978952727983707,1,1,0,1,6.779921907472252,0,0,0,1,0,0,0,0.027472527472527472,0,0,0,0,0,364
NCT01855724,3,2013,1,1918.0,2,4,0,3.4011973816621555,1,1,0,1,8.293049139768444,1,0,0,17,0,0,0,0.31868131868131866,0,0,0,0,0,91
NCT01855724,6,2013,1,1918.0,2,4,0,3.4011973816621555,1,1,0,1,8.293049139768444,1,0,0,17,0,0,0,0.15934065934065933,0,0,0,0,0,182
NCT01855724,12,2013,1,1918.0,2,4,0,3.4011973816621555,1,1,0,1,8.293049139768444,1,0,0,17,0,0,0,0.07967032967032966,0,0,0,0,0,364
NCT01815424,3,2013,0,577.0,3,0,1,5.58724865840025,3,3,1,2,6.8679744089702925,1,0,0,24,0,0,0,2.923076923076923,0,0,0,0,0,91
NCT01815424,6,2013,0,577.0,3,0,1,5.58724865840025,3,3,1,2,6.8679744089702925,1,0,0,24,0,0,0,1.4615384615384615,0,0,0,0,0,182
NCT01815424,12,2013,0,577.0,3,0,1,5.58724865840025,3,3,1,2,6.8679744089702925,1,0,0,24,0,0,0,0.7307692307692307,0,0,0,0,0,364
NCT02511223,3,2016,0,1752.0,2,2,0,3.2188758248682006,1,1,0,1,8.201111644442758,1,0,0,1,0,0,0,0.26373626373626374,0,0,0,0,0,91
NCT02511223,6,2016,0,1752.0,2,2,0,3.2188758248682006,1,1,0,1,8.201111644442758,1,0,0,1,0,0,0,0.13186813186813187,0,0,0,0,0,182
NCT02511223,12,2016,0,1752.0,2,2,0,3.2188758248682006,1,1,0,1,8.201111644442758,1,0,0,1,0,0,0,0.06593406593406594,0,0,0,0,0,364
NCT00965523,3,2008,0,1096.0,2,0,1,4.406719247264253,1,1,0,1,8.014666370464942,1,0,0,5,0,0,0,0.8901098901098901,0,0,0,0,0,91
NCT00965523,6,2008,0,1096.0,2,0,1,4.406719247264253,1,1,0,1,8.014666370464942,1,0,0,5,0,0,0,0.44505494505494503,0,0,0,0,0,182
NCT00965523,12,2008,0,1096.0,2,0,1,4.406719247264253,1,1,0,1,8.014666370464942,1,0,0,5,0,0,0,0.22252747252747251,0,0,0,0,0,364
NCT00871923,3,2009,0,3905.0,2,4,0,3.8066624897703196,1,1,0,1,7.682943169878292,1,0,0,2,0,0,0,0.4835164835164835,0,0,0,0,0,91
NCT00871923,6,2009,0,3905.0,2,4,0,3.8066624897703196,1,1,0,1,7.682943169878292,1,0,0,2,0,0,0,0.24175824175824176,0,0,0,0,0,182
NCT00871923,12,2009,0,3905.0,2,4,0,3.8066624897703196,1,1,0,1,7.682943169878292,1,0,0,2,0,0,0,0.12087912087912088,0,0,0,0,0,364
NCT01807546,3,2013,0,1127.0,2,0,1,4.174387269895637,1,1,0,1,8.27410200229233,1,0,0,13,0,0,0,0.7032967032967034,0,0,0,0,0,91
NCT01807546,6,2013,0,1127.0,2,0,1,4.174387269895637,1,1,0,1,8.27410200229233,1,0,0,13,0,0,0,0.3516483516483517,0,0,0,0,0,182
NCT01807546,12,2013,0,1127.0,2,0,1,4.174387269895637,1,1,0,1,8.27410200229233,1,0,0,13,0,0,0,0.17582417582417584,0,0,0,0,0,364
NCT03439046,3,2018,0,2138.0,3,0,1,5.662960480135946,2,1,0,1,7.944846711001996,1,0,0,41,0,0,0,3.1538461538461537,0,0,0,0,0,91
NCT03439046,6,2018,0,2138.0,3,0,1,5.662960480135946,2,1,0,1,7.944846711001996,1,0,0,41,0,0,0,1.5769230769230769,0,0,0,0,0,182
NCT03439046,12,2018,0,2138.0,3,0,1,5.662960480135946,2,1,0,1,7.944846711001996,1,0,0,41,0,0,0,0.7884615384615384,0,0,0,0,0,364
NCT00373256,3,2006,0,1734.0,3,0,1,6.192362489474872,2,4,1,1,6.285998094508865,1,0,0,250,0,0,0,5.362637362637362,0,0,0,0,0,91
NCT00373256,6,2006,0,1734.0,3,0,1,6.192362489474872,2,4,1,1,6.285998094508865,1,0,0,250,0,0,0,2.681318681318681,0,0,0,0,0,182
NCT00373256,12,2006,0,1734.0,3,0,1,6.192362489474872,2,4,1,1,6.285998094508865,1,0,0,250,0,0,0,1.3406593406593406,0,0,0,0,0,364
NCT00895622,3,2009,0,5188.0,2,4,0,5.501258210544727,3,2,1,1,8.790269111478656,0,0,0,78,0,0,0,2.681318681318681,0,0,0,0,0,91
NCT00895622,6,2009,0,5188.0,2,4,0,5.501258210544727,3,2,1,1,8.790269111478656,0,0,0,78,0,0,0,1.3406593406593406,0,0,0,0,0,182
NCT00895622,12,2009,0,5188.0,2,4,0,5.501258210544727,3,2,1,1,8.790269111478656,0,0,0,78,0,0,0,0.6703296703296703,0,0,0,0,0,364
NCT05054751,3,2021,0,932.0,3,0,1,5.62040086571715,2,1,0,1,8.231642179973411,1,0,0,54,0,0,0,3.021978021978022,0,0,0,0,0,91
NCT05054751,6,2021,0,932.0,3,0,1,5.62040086571715,2,1,0,1,8.231642179973411,1,0,0,54,0,0,0,1.510989010989011,0,0,0,0,0,182
NCT05054751,12,2021,0,932.0,3,0,1,5.62040086571715,2,1,0,1,8.231642179973411,1,0,0,54,0,0,0,0.7554945054945055,0,0,0,0,0,364
NCT05025631,3,2020,0,723.0,2,4,0,3.4011973816621555,1,1,0,1,7.649216319820633,1,0,0,1,0,0,0,0.31868131868131866,0,0,0,0,0,91
NCT05025631,6,2020,0,723.0,2,4,0,3.4011973816621555,1,1,0,1,7.649216319820633,1,0,0,1,0,0,0,0.15934065934065933,0,0,0,0,0,182
NCT05025631,12,2020,0,723.0,2,4,0,3.4011973816621555,1,1,0,1,7.649216319820633,1,0,0,1,0,0,0,0.07967032967032966,0,0,0,0,0,364
NCT04704453,3,2021,0,1461.0,2,4,0,2.6390573296152584,2,1,0,1,7.734121303328305,1,0,0,4,0,0,0,0.14285714285714285,0,0,0,0,0,91
NCT04704453,6,2021,0,1461.0,2,4,0,2.6390573296152584,2,1,0,1,7.734121303328305,1,0,0,4,0,0,0,0.07142857142857142,0,0,0,0,0,182
NCT04704453,12,2021,0,1461.0,2,4,0,2.6390573296152584,2,1,0,1,7.734121303328305,1,0,0,4,0,0,0,0.03571428571428571,0,0,0,0,0,364
NCT03938337,3,2019,1,178.0,2,4,0,0.6931471805599453,2,1,0,3,8.600246746551523,1,0,0,1,0,0,0,0.01098901098901099,0,0,0,0,0,91
NCT01826045,3,2013,0,944.0,2,0,1,5.303304908059076,2,1,0,1,7.138073034044347,1,0,0,7,0,0,0,2.197802197802198,0,0,0,0,0,91
